text,label
" ජීවිතය 


 මුල් සමය 
ශ්රීමත් අයිසෙක් නිව්ටන් ඉපදී ඇත්තේ  1642 දෙසැම්බර් මස 25 එනම් නත්තල් දිනකදී ය",
ඔහු ඉපදෙන්නට මාස තුනකට පෙර ඔහුගේ පියා මිය ගොස් තිබිනි,
පියාගේ නමද අයිසෙක් නිව්ටන් වූ අතර ඔහු වෘත්තියෙන් හොඳ ගොවියෙක් විය,
නිව්ටන් අඩු වයසින් ඉපදුනු දරුවෙක් වූ නිසා සිරුරින් කුඩා විය,
ඒ ගැන ඔහුගේ මව හැනා ඇස්කෆ් පවසා ඇත්තේ නිව්ටන්ව පුංචි ජෝගුවක වුව පහසුවෙන් දැමිය හැකි වූ බවයි,
නිව්ටන්ට වයස අවුරුදු තුනක් වන විට ඔහුගේ මව නැවත විවාහ වී නිව්ටන්ව ඔහුගේ මිත්තනියට භාර කර නව සැමියා සමඟ වාසය කරන්නට ගියාය,
නිව්ටන් තම සුළු පියාට අකමැති වූ අතර එම විවාහය කර ගැනීම ගැන මව කෙරෙහිද අමනාපයෙන් පසුවිය,
නිව්ටන් පසුකලෙකදී තමන් වයස 19ට පෙර කල වැරදි මතකයට නගද්දී ඒ බව සඳහන් කරයි,
නිව්ටන් විවාහ ගිවිසගැනීමක් සිදුකල බව ඇතැමුන් පැවසුවත් නිවිටන් මුලු දිවියම තනිකඩව ගත කලේය,
සෙටෙපෙනේරේ  යනුවෙන් හැඳින්වෙන්නේ පුරාතන ඊජිප්තුවේ 18වන රාජවංශයේ විසූ කුමරියකි,
ඇය පාරාවෝ අක්නාටන් සහ ඔහුගේ අගබිසව වූ නෙෆර්ටිටිගේ සයවන සහ අවසාන දියණියයි,
" පවුල 
සෙටෙපෙන්රේ  උපත ලැබූයේ ඇගේ පියා වූ අක්නාටන්ගේ රාජ්ය සමයේ 9වන වර්ෂය සිට 11වන වර්ෂය දක්වා කාලය අවට අක්ටාටන් නගරයේ ය",
ඇයට මෙරිටාටන් මෙකෙටාටන් අන්ඛෙසෙන්පාටන් නෙෆර්නෙෆරුආටන් ටැෂෙරිට් සහ නෙෆර්නෙෆරුරේ යනුයෙන් වැඩිමහල් සොයුරියන් පස්දෙනකු විය,
" දිවිය 
සෙටෙපෙන්රේ පිළිබඳ පැරණිතම නිරූපණයක් අමර්ණහි රජුගේ නිවසේ බිතු සිතුවමකින් හමුවේ",
මෙහි ඇය ඇගේ මව වූ නෙෆර්ටිටිගේ ඇකයේ වාඩි වී සිටිනු නිරූපිත ය,
මෙම සිතුවම බෙහෙවින් හානියට ලක්වී ඇති අතර සෙටෙපෙන්රේගේ කුඩා අතක් පමණක් දැකිය හැක,
මෙම සිතුවම අක්නාටන්ගේ 9වන වර්ෂයට පමණ අයත් යැයි කාලනිර්ණය කර ඇති අතර සම්පූර්ණ පවුලම මෙහි නිරූපිත ය,
කුමරියන් සයදෙනා එක්ව නිරූපණය කර ඇති ඊළඟ අවස්ථාව රාජ්ය වර්ෂය 12 ශිශිර ඍතුවේ දෙවන මාසයේ අටවන දිනයෙන් ලැබේ,
මෙම අවස්ථාව විදේශ පඬුරු පිළිගැනීම ලෙස ප්රකට ය,
රාජකීය යුවළගේ දියණියන් සිය දෙමාපියන්ට පසුපසින් සිටගෙන සිටිනු නිරූපිත ය,
එහි ඇය ගැසෙල් මුවකු දරා සිටින සිය සොයුරිය වූ නෙෆර්නෙෆරුරේට පසුපසින් සිටගෙන සිටියි,
සෙටෙපෙන්රේ එම සුරතල් ගැසෙල් මුවා වෙත ළඟාවනු නිරූපිත ය,
නමුත් එහි නිරූපණය කර ඇත්තේ කුමරියන් සිව්දෙනකු පමණි,
සෙටෙපෙන්රේ සිය සයවන උපන්දිනය සැමරීමට ප්රථම රාජ්ය වර්ෂය 13 හෝ 14 අවට මියගිය බව පෙනේ,
එසේම ඇගේ මරණය රාජකීය සොහොන්ගැබේ භූමදානයක් සිදුකිරීමට තරම් වැඩ අවසන් කර නොතිබූ කාලයක සිදු වන්නට ඇත,
ඇතැම්විට පළමුව මියගිය කුමරිය ද ඇය වන්නට ඇත,
කප්පූතු  ශ්රී ලංකාවේ යාපනය දිස්ත්රික්කය තුල පිහිටි ගම්මානයකි,
පදවි ශ්රී පුර ප්රාදේශීය ලේකම් කොට්ඨාසය යනු  ශ්රී ලංකාවේ නැගෙනහිර පළාතේ   ත්රිකුණාමල දිස්ත්රික්කයේ පිහිටි ප්රාදේශීය ලේකම් කොට්ඨාසයකි,
" ජනගහනය 2021 


 ග්රාම නිළධාරි වසම් 
1",
සමස්තයක් වශයෙන් මෙම ප්රදේශය භූ විෂමතා කලාප වෙන් කිරීමට අනුව වෙරළබඩ තැනිතලා ප්රදේශයට අයත් වන අතර තැනින් තැන පිහිටි කදුගැට  කිහිපයකින්ද සමන්විත වේ,
ප්රදේශයේ වාර්ෂිකව වියළි දේශගුණයක් පවතින අතර සාමාන්ය වාර්ෂික වර්ෂාපතනය මිලි මීටර 1500  2000 ක් අතර ප්රමාණයකි,
ජල කළමනාකරණ පද්ධතිය පිරික්සිමේ දී ප්රදේශය පුරා විසිරුණු වැව් පද්ධතියක සළකුණු දැකිය හැකි බැවින්  ගමයි පන්සලයි වැවයි දාගැබයි  සංකල්පය හා බැදුණු සංස්කෘතියක් හදුනාගත හැකිය,
